iso_code,country,sdg_region,bound,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,,,,,,,,,
GRD,Grenada,Latin America and the Caribbean,Lower,20.8868,19.8881,18.9373,18.0585,17.2610,16.5554,15.9295,15.3845,14.9193,14.5243,14.1731,13.9093,13.7344,13.6008,13.5281,13.4883,13.5085,13.5977,13.7266,13.9227,14.2131,14.5407,14.8874,15.2811,15.6401,15.9724,16.2139,16.3612,16.3614,16.2498,15.9698,15.5684,14.9985,14.3186,,,,,,,,,
GRD,Grenada,Latin America and the Caribbean,Median,22.3753,21.3499,20.3738,19.4780,18.6698,17.9449,17.2934,16.7340,16.2487,15.8449,15.5109,15.2433,15.0459,14.9155,14.8538,14.8286,14.8692,14.9722,15.1229,15.3555,15.6579,16.0156,16.4017,16.8043,17.1931,17.5453,17.8545,18.1223,18.3374,18.5246,18.6626,18.6646,18.5053,18.2652,,,,,,,,,
GRD,Grenada,Latin America and the Caribbean,Upper,24.0746,22.9846,21.9775,21.0380,20.1712,19.4293,18.7744,18.2016,17.7022,17.2801,16.9446,16.6817,16.4974,16.3690,16.2758,16.2815,16.3542,16.5007,16.6926,16.9350,17.2943,17.6842,18.0795,18.4911,18.8940,19.2786,19.6228,19.9875,20.4381,21.0325,21.6849,22.2778,22.8107,23.2137,,,,,,,,,
GTM,Guatemala,Latin America and the Caribbean,Lower,75.2496,71.9122,68.7330,65.6197,62.6385,59.8232,57.1976,54.7048,52.3514,50.1292,48.0315,46.0372,44.1090,42.3312,40.6720,38.9758,37.3357,35.7281,34.1544,32.5718,31.0619,29.5960,28.1165,26.7273,25.3561,24.0789,22.8352,21.5717,20.3017,19.0495,17.8258,16.6947,15.6563,14.6904,,,,,,,,,
GTM,Guatemala,Latin America and the Caribbean,Median,80.3711,76.8069,73.4056,70.1650,67.1072,64.2349,61.5020,58.9357,56.5088,54.2235,52.0661,50.0092,48.0237,46.1489,44.3482,42.6268,40.9566,39.3312,37.7629,36.2142,34.7561,33.3265,31.9619,30.6721,29.4318,28.2778,27.2339,26.2615,25.3517,24.5162,23.6734,22.8464,22.0954,21.3588,,,,,,,,,
GTM,Guatemala,Latin America and the Caribbean,Upper,85.5409,81.7908,78.2449,74.8522,71.6879,68.6762,65.9027,63.2624,60.7847,58.4086,56.2053,54.0770,52.0638,50.1647,48.3410,46.6056,44.9114,43.2531,41.6843,40.1948,38.8269,37.4741,36.2031,35.0525,34.0470,33.1488,32.3616,31.8985,31.5910,31.4233,31.3030,31.1852,31.2496,31.3009,,,,,,,,,
GUY,Guyana,Latin America and the Caribbean,Lower,54.9135,53.6003,52.3190,50.9249,49.5189,48.1717,46.8117,45.5631,44.2725,42.9680,41.7584,40.5576,39.3620,38.2425,37.1713,36.0726,34.8923,33.6068,32.3093,31.0113,29.5892,28.2106,26.8835,25.5021,24.2678,23.0170,21.7645,20.5541,19.4941,18.3355,17.3146,16.3030,15.3553,14.4590,,,,,,,,,
GUY,Guyana,Latin America and the Caribbean,Median,60.7824,59.2437,57.6586,56.0355,54.4711,52.9879,51.5855,50.2492,48.9488,47.7110,46.5208,45.3433,44.2384,43.2211,42.2580,41.3733,40.5154,39.6726,38.8552,38.0804,37.3214,36.5444,35.7697,34.9336,34.0087,33.0511,32.0631,31.1170,30.1930,29.2781,28.3640,27.4597,26.5816,25.7356,,,,,,,,,
GUY,Guyana,Latin America and the Caribbean,Upper,67.4054,65.3704,63.4201,61.5412,59.9048,58.3468,56.8617,55.4585,54.1234,52.9005,51.7115,50.5052,49.5147,48.6125,47.8942,47.4127,47.0007,46.7114,46.6879,46.8343,47.0688,47.4228,47.9264,48.0775,48.0862,48.1008,47.8466,47.8037,47.4907,47.2624,47.1705,46.9459,46.5969,46.6600,,,,,,,,,
HND,Honduras,Latin America and the Caribbean,Lower,53.7352,51.2421,48.9437,46.7778,44.7477,42.8519,41.0612,39.3418,59.9420,35.9734,34.3742,32.8472,31.3346,29.8950,28.5435,27.2432,26.0848,24.9577,23.9024,22.8967,21.9382,20.9801,20.0523,19.1590,18.2610,17.3797,16.5401,15.7391,15.0128,14.2663,13.4474,12.6529,11.9160,11.1925,,,,,,,,,
HND,Honduras,Latin America and the Caribbean,Median,58.1339,55.4144,52.9166,50.5873,48.4138,46.3522,44.4011,42.5426,64.9159,38.9986,37.3050,35.6626,34.0661,32.5568,31.1488,29.8368,28.6246,27.4949,26.4534,25.4869,24.5589,23.6888,22.8415,22.0331,21.2480,20.4945,19.7566,19.0501,18.3854,17.7645,17.1735,16.5946,16.0305,15.5106,,,,,,,,,
HND,Honduras,Latin America and the Caribbean,Upper,62.7360,59.8488,57.1745,54.6758,52.3394,50.1450,48.0247,46.0883,70.3994,42.2996,40.4952,38.7464,37.0720,35.5362,34.0749,32.6938,31.4500,30.3056,29.2428,28.2734,27.4471,26.6107,25.8837,25.2348,24.6605,24.1920,23.7349,23.3627,22.9697,22.6969,22.3993,22.1364,22.0535,22.0112,,,,,,,,,
HRV,Croatia,Europe and Northern America,Lower,12.4837,13.4944,11.0832,10.5496,10.0871,9.6954,9.3369,8.9973,8.6799,8.3643,8.0523,7.7366,7.4170,7.8345,6.7875,6.4814,6.1896,5.9154,5.6627,5.4312,5.2286,5.0613,4.9314,4.8371,4.7610,4.7019,4.6470,4.5979,4.5483,4.4972,4.4447,4.3821,4.3027,4.1977,,,,,,,,,
HRV,Croatia,Europe and Northern America,Median,12.8842,13.9489,11.4674,10.9045,10.4164,9.9900,9.6166,9.2724,8.9517,8.6430,8.3398,8.0321,7.7129,8.1519,7.0579,6.7388,6.4339,6.1494,5.8904,5.6605,5.4583,5.2889,5.1560,5.0526,4.9746,4.9115,4.8594,4.8122,4.7673,4.7251,4.6846,4.6452,4.6107,4.5684,,,,,,,,,
HRV,Croatia,Europe and Northern America,Upper,13.2690,14.3948,11.8510,11.2555,10.7431,10.2942,9.9045,9.5652,9.2438,8.9469,8.6538,8.3528,8.0379,8.4982,7.3619,7.0160,6.6914,6.3903,6.1209,5.8856,5.6816,5.5101,5.3774,5.2683,5.1914,5.1307,5.0826,5.0401,4.9993,4.9637,4.9347,4.9171,4.9303,4.9685,,,,,,,,,
HTI,Haiti,Latin America and the Caribbean,Lower,134.9669,131.1626,127.3008,123.3161,119.2510,115.1156,111.0202,106.9535,103.0174,99.1409,95.4130,92.0016,88.9176,86.1833,83.8583,81.7272,79.5732,77.4896,75.2583,73.0080,122.0753,68.5702,66.1791,63.8317,61.5148,59.1441,56.3871,53.4947,50.4794,47.3345,44.3518,41.6396,38.9936,36.4223,,,,,,,,,
HTI,Haiti,Latin America and the Caribbean,Median,144.9173,140.8029,136.6084,132.3583,128.0379,123.7494,119.5083,115.3108,111.1923,107.2139,103.4851,99.9888,96.7974,93.9662,91.4166,89.1022,86.9371,84.9045,82.9494,81.0981,136.6687,77.4184,75.5642,73.7561,71.9130,69.9303,67.9339,66.0784,64.1778,62.3101,60.3990,58.5305,56.8680,55.1197,,,,,,,,,
HTI,Haiti,Latin America and the Caribbean,Upper,155.5342,151.0715,146.6156,142.1328,137.6590,133.0369,128.4772,123.9344,119.6112,115.5427,111.6899,108.2772,105.0018,101.9783,99.2783,97.0101,94.8061,92.9960,91.4057,89.8859,152.7056,87.4446,86.5833,85.8267,85.1574,84.4176,83.9058,83.5132,83.2311,83.2057,83.3572,83.8073,83.7781,83.9756,,,,,,,,,
HUN,Hungary,Europe and Northern America,Lower,16.7963,16.1646,15.2817,14.1905,13.0389,12.2139,11.6440,11.1928,10.8070,10.3502,9.8446,9.2809,8.6963,8.1880,7.7111,7.3175,6.9589,6.6219,6.3115,6.0187,5.8220,5.6759,5.5320,5.3686,5.1420,4.8698,4.5652,4.2893,4.1002,3.9626,3.8713,3.8000,3.7048,3.5321,,,,,,,,,
HUN,Hungary,Europe and Northern America,Median,17.1753,16.5473,15.6595,14.4965,13.3717,12.5280,11.9422,11.4919,11.0769,10.6373,10.1160,9.5376,8.9619,8.4293,7.9515,7.5444,7.1832,6.8415,6.5157,6.2401,6.0335,5.8802,5.7363,5.5671,5.3445,5.0531,4.7402,4.4711,4.2747,4.1363,4.0374,3.9648,3.8900,3.8028,,,,,,,,,
HUN,Hungary,Europe and Northern America,Upper,17.5568,16.9368,16.0650,14.8171,13.6987,12.8366,12.2397,11.8035,11.3731,10.9518,10.3997,9.8092,9.2291,8.6716,8.2043,7.7783,7.4109,7.0688,6.7261,6.4590,6.2480,6.0921,5.9561,5.7759,5.5599,5.2502,4.9303,4.6631,4.4519,4.3154,4.2129,4.1411,4.0881,4.0970,,,,,,,,,
IDN,Indonesia,Eastern and South-Eastern Asia,Lower,79.9687,76.3989,72.9108,69.4625,66.1562,62.9978,59.9479,57.0417,54.3208,51.7177,49.2933,47.0079,44.8026,42.7259,46.3617,38.9580,37.2279,35.6041,34.0523,32.5516,31.1112,29.7246,28.3750,27.0703,25.7686,24.5134,23.3123,22.1845,21.0037,19.7943,18.6033,17.4428,16.3062,15.2206,,,,,,,,,
IDN,Indonesia,Eastern and South-Eastern Asia,Median,83.8687,80.1031,76.3986,72.8173,69.3663,66.0665,62.9347,59.9450,57.1143,54.4463,51.9315,49.5590,47.3165,45.1973,49.1286,41.3508,39.5965,37.9532,36.4236,34.9684,33.5730,32.2417,30.9590,29.7310,28.5559,27.4363,26.3736,25.3760,24.4574,23.6121,22.7880,22.0200,21.2927,20.6244,,,,,,,,,
IDN,Indonesia,Eastern and South-Eastern Asia,Upper,87.8599,83.9385,80.0333,76.2686,72.6864,69.2228,65.9810,62.9146,60.0194,57.2795,54.6966,52.2636,49.9811,47.8668,52.1283,43.9579,42.2161,40.5733,39.0477,37.6128,36.2621,35.0058,33.8486,32.7489,31.7657,30.8467,29.9829,29.2280,28.6637,28.3663,28.0989,27.9313,27.8550,27.9580,,,,,,,,,
IND,India,Central and Southern Asia,Lower,122.1741,118.6860,115.4019,112.2018,108.9870,105.6516,102.2962,98.8553,95.3188,91.7617,88.2485,84.6695,81.2263,77.8600,74.5116,71.2370,67.9916,64.7973,61.6565,58.5334,55.5136,52.5370,49.6157,46.7749,44.0252,41.4195,38.9047,36.4671,34.1143,31.7870,29.5596,27.5478,25.6736,23.8520,,,,,,,,,
IND,India,Central and Southern Asia,Median,126.5170,122.9133,119.4767,116.1297,112.8443,109.4685,106.0094,102.4847,98.9147,95.2626,91.6373,88.0364,84.5267,81.0762,77.7163,74.4081,71.1330,67.8520,64.5967,61.3791,58.1919,55.0327,51.9961,49.0594,46.2633,43.5982,41.0784,38.6775,36.4399,34.3225,32.3567,30.6037,29.0807,27.7458,,,,,,,,,
IND,India,Central and Southern Asia,Upper,130.9668,127.2225,123.7231,120.3365,117.0079,113.5166,109.9860,106.4074,102.7061,98.9667,95.2312,91.5433,87.9702,84.5376,81.1386,77.8772,74.5831,71.2582,67.9274,64.5322,61.1359,57.7886,54.5733,51.4483,48.5454,45.8269,43.2977,40.9826,38.8791,36.9777,35.2498,33.7840,32.6200,31.9127,,,,,,,,,
IRL,Ireland,Europe and Northern America,Lower,8.8549,8.3529,7.8126,7.3236,7.0617,6.9852,6.9942,7.0391,7.0547,7.0205,6.8804,6.6207,6.2549,5.8127,5.3682,4.9558,4.6397,4.4192,4.2518,4.1212,4.0012,3.8924,3.7992,3.7009,3.6036,3.4982,3.3929,3.3066,3.2449,3.2507,3.3100,3.3731,3.4032,3.3712,,,,,,,,,
IRL,Ireland,Europe and Northern America,Median,9.1769,8.6553,8.1102,7.6608,7.3926,7.2844,7.2784,7.3137,7.3349,7.2962,7.1613,6.8942,6.5017,6.0454,5.5888,5.1798,4.8529,4.6132,4.4343,4.2907,4.1690,4.0624,3.9666,3.8686,3.7667,3.6613,3.5623,3.4779,3.4289,3.4355,3.4915,3.5854,3.7013,3.8037,,,,,,,,,
IRL,Ireland,Europe and Northern America,Upper,9.5279,8.9853,8.4218,7.9903,7.7178,7.5931,7.5729,7.5883,7.6219,7.5906,7.4568,7.1847,6.7575,6.2918,5.8188,5.4018,5.0668,4.8087,4.6241,4.4733,4.3507,4.2450,4.1435,4.0499,3.9434,3.8310,3.7330,3.6484,3.6057,3.6160,3.6787,3.8089,4.0381,4.3263,,,,,,,,,
IRN,Iran (Islamic Republic of),Central and Southern Asia,Lower,52.7914,50.1658,47.8883,45.8371,43.9824,42.1915,40.4741,38.6755,36.7885,34.8404,32.8163,30.8055,28.9026,27.0787,25.3390,23.7609,22.2793,20.7977,19.2269,17.7003,16.3277,15.0843,13.9530,12.8883,11.9800,11.1052,10.3794,9.6529,8.9572,8.3150,7.7638,7.2941,6.8450,6.4423,,,,,,,,,
IRN,Iran (Islamic Republic of),Central and Southern Asia,Median,57.5655,54.7503,52.2189,49.9524,47.8901,45.9356,44.0402,42.1357,40.2263,38.2543,36.2536,34.2455,32.2213,30.2197,28.2784,26.4593,24.7562,23.1677,21.7168,20.4213,19.3144,18.3852,17.5468,16.7887,16.1093,15.5411,14.9921,14.4590,13.9479,13.4720,13.0219,12.5902,12.1758,11.7733,,,,,,,,,
IRN,Iran (Islamic Republic of),Central and Southern Asia,Upper,62.8617,59.7972,57.0934,54.6827,52.4639,50.3276,48.2942,46.2515,44.2178,42.2285,40.2213,38.1638,36.0353,33.7712,31.5514,29.3992,27.5465,25.8984,24.5533,23.5630,22.8000,22.3023,22.0335,21.8656,21.8108,21.7805,21.6688,21.6523,21.6210,21.6034,21.5230,21.3503,21.2367,21.1943,,,,,,,,,
IRQ,Iraq,Northern Africa and Western Asia,Lower,72.6543,59.1798,47.2620,46.3832,45.5407,44.7014,43.8176,42.9560,42.0661,41.1284,40.2057,39.3122,38.4592,37.5678,36.6693,35.7300,34.7744,33.8097,32.7505,31.6545,30.5909,29.4522,28.2763,27.0857,25.8854,24.6440,23.3848,22.1620,20.9863,19.8486,18.8394,17.7965,16.7233,15.7935,,,,,,,,,
IRQ,Iraq,Northern Africa and Western Asia,Median,79.7357,64.8537,51.6900,50.7308,49.8174,48.9263,47.9990,47.0847,46.1423,45.1910,44.2836,43.3496,42.4415,41.5507,40.6666,39.7339,38.7629,37.7592,36.7068,35.6312,34.5561,33.4902,32.4306,31.4034,30.3722,29.3800,28.4072,27.4861,26.6239,25.7470,24.9058,24.1387,23.3373,22.6163,,,,,,,,,
IRQ,Iraq,Northern Africa and Western Asia,Upper,87.5074,71.1242,56.6505,55.5632,54.5598,53.5631,52.5898,51.5865,50.5736,49.5659,48.5929,47.6776,46.8154,45.9517,45.0818,44.2610,43.3427,42.3705,41.3302,40.2350,39.1532,38.1817,37.2946,36.5105,35.7559,35.1156,34.5004,33.9447,33.4105,33.0945,32.7399,32.3819,32.2328,32.1363,,,,,,,,,
ISL,Iceland,Europe and Northern America,Lower,5.7308,5.5192,5.3133,5.1124,4.9079,4.6942,4.4707,4.2418,4.0208,3.8011,3.5857,3.3887,3.2023,3.0336,2.8799,2.7483,2.6371,2.5408,2.4678,2.4119,2.3675,2.3338,2.3118,2.2957,2.2896,2.2922,2.2925,2.2970,2.2811,2.2521,2.2009,2.1300,2.0406,1.9428,,,,,,,,,
ISL,Iceland,Europe and Northern America,Median,6.2889,6.0659,5.8473,5.6259,5.4033,5.1779,4.9449,4.7130,4.4771,4.2425,4.0144,3.7948,3.5972,3.4161,3.2565,3.1179,2.9999,2.8980,2.8139,2.7462,2.6925,2.6557,2.6316,2.6200,2.6146,2.6185,2.6317,2.6473,2.6654,2.6760,2.6773,2.6594,2.6227,2.5747,,,,,,,,,
ISL,Iceland,Europe and Northern America,Upper,6.9372,6.6904,6.4485,6.2125,5.9742,5.7285,5.4777,5.2249,4.9736,4.7242,4.4774,4.2543,4.0391,3.8497,3.6846,3.5402,3.4085,3.2947,3.2107,3.1294,3.0696,3.0327,3.0076,2.9881,2.9867,2.9913,3.0108,3.0461,3.0989,3.1742,3.2452,3.2983,3.3509,3.3986,,,,,,,,,
ISR,Israel,Northern Africa and Western Asia,Lower,11.2974,10.7568,10.2012,9.6264,9.0308,8.4842,8.0213,7.6278,7.3008,7.0082,6.7369,6.4713,6.2073,5.9489,5.6896,5.4374,5.2032,4.9872,4.7930,4.6137,4.4512,4.3030,4.1639,4.0394,3.9241,3.8250,3.7319,3.6435,3.5579,3.4793,3.4190,3.3677,3.3073,3.2332,,,,,,,,,
ISR,Israel,Northern Africa and Western Asia,Median,11.5430,11.0069,10.4339,9.8286,9.2393,8.7078,8.2399,7.8336,7.4831,7.1710,6.8860,6.6155,6.3492,6.0852,5.8248,5.5701,5.3312,5.1088,4.9075,4.7270,4.5611,4.4085,4.2689,4.1419,4.0269,3.9237,3.8292,3.7397,3.6541,3.5770,3.5136,3.4632,3.4231,3.3853,,,,,,,,,
ISR,Israel,Northern Africa and Western Asia,Upper,11.8145,11.3037,10.7056,10.0484,9.4379,8.9023,8.4351,8.0226,7.6539,7.3341,7.0448,6.7758,6.5136,6.2393,5.9693,5.7044,5.4566,5.2310,5.0246,4.8426,4.6719,4.5195,4.3781,4.2468,4.1305,4.0240,3.9279,3.8385,3.7498,3.6736,3.6107,3.5627,3.5412,3.5541,,,,,,,,,
ITA,Italy,Europe and Northern America,Lower,9.4723,9.1396,8.7504,8.2988,7.8059,7.3372,6.8957,6.4813,6.1034,5.7558,5.4593,5.1998,4.9583,4.7410,4.5414,4.3832,4.2549,4.1480,4.0635,3.9770,3.8888,3.7957,3.7016,3.6135,3.5263,3.4423,3.3506,3.2467,3.1320,3.0119,2.9084,2.8189,2.7410,2.6544,,,,,,,,,
ITA,Italy,Europe and Northern America,Median,9.6582,9.3247,8.9319,8.4613,7.9623,7.4812,7.0296,6.6090,6.2192,5.8703,5.5662,5.2989,5.0557,4.8310,4.6343,4.4725,4.3410,4.2338,4.1419,4.0555,3.9642,3.8694,3.7750,3.6847,3.5967,3.5100,3.4185,3.3134,3.1958,3.0788,2.9741,2.8858,2.8138,2.7559,,,,,,,,,
ITA,Italy,Europe and Northern America,Upper,9.8491,9.5164,9.1244,8.6301,8.1187,7.6253,7.1656,6.7375,6.3357,5.9840,5.6733,5.4025,5.1550,4.9241,4.7245,4.5578,4.4249,4.3177,4.2237,4.1388,4.0430,3.9444,3.8499,3.7555,3.6689,3.5796,3.4857,3.3810,3.2624,3.1470,3.0429,2.9541,2.8908,2.8652,,,,,,,,,
JAM,Jamaica,Latin America and the Caribbean,Lower,23.3543,22.8326,22.3107,21.7893,21.2545,20.6783,20.0529,19.4204,18.7946,18.2063,17.6626,17.2364,16.8946,16.6539,16.5081,16.4619,16.4563,16.5425,16.6547,16.8216,16.9752,17.1576,17.3623,17.5789,17.7614,17.9139,18.0168,18.1135,18.1810,18.2693,18.3513,18.3527,18.2428,17.9536,,,,,,,,,
JAM,Jamaica,Latin America and the Caribbean,Median,28.0301,27.2923,26.5829,25.8142,25.0690,24.3169,23.5207,22.7123,21.9242,21.1932,20.5679,20.0416,19.6537,19.3865,19.2446,19.1658,19.1429,19.1574,19.1518,19.1126,19.0831,19.0362,18.9427,18.8499,18.7456,18.6529,18.6164,18.6393,18.7197,18.8371,18.9746,19.1312,19.2611,19.3289,,,,,,,,,
JAM,Jamaica,Latin America and the Caribbean,Upper,33.7702,32.7146,31.7139,30.6895,29.7046,28.7106,27.6888,26.6546,25.6968,24.8281,24.0305,23.3995,22.9262,22.6281,22.4553,22.3481,22.2564,22.1580,22.0104,21.7669,21.4686,21.1322,20.6966,20.2369,19.8017,19.4313,19.2295,19.1896,19.2719,19.4070,19.6102,19.9016,20.3027,20.7884,,,,,,,,,
JOR,Jordan,Northern Africa and Western Asia,Lower,33.0711,31.9560,30.9144,29.9124,28.9782,28.0933,27.2265,26.3826,25.5506,24.7385,23.9518,23.1861,22.4148,21.6451,20.9106,20.1793,19.5038,18.8407,18.1788,17.5740,16.9658,16.3853,15.8180,15.2517,14.6970,14.1358,13.5814,12.9998,12.4511,11.9203,11.4007,10.8865,10.3631,9.8489,,,,,,,,,
JOR,Jordan,Northern Africa and Western Asia,Median,35.4418,34.2173,33.0857,32.0199,31.0117,30.0548,29.1495,28.2928,27.4398,26.6024,25.7966,25.0175,24.2373,23.4773,22.7327,22.0145,21.3290,20.6692,20.0383,19.4472,18.8859,18.3458,17.8462,17.3764,16.9143,16.4654,16.0307,15.6083,15.2084,14.8074,14.3938,14.0086,13.6097,13.2123,,,,,,,,,
JOR,Jordan,Northern Africa and Western Asia,Upper,37.8163,36.5086,35.2972,34.1632,33.1017,32.1238,31.1972,30.3177,29.5106,28.7012,27.8900,27.0480,26.2537,25.4760,24.6973,23.9848,23.3014,22.6598,22.0756,21.5250,21.0500,20.6242,20.2389,19.9194,19.6724,19.4219,19.2444,19.1076,19.0181,18.9387,18.8405,18.7399,18.5714,18.4217,,,,,,,,,
JPN,Japan,Eastern and South-Eastern Asia,Lower,6.2070,6.1117,6.0210,5.9088,5.7613,5.5774,5.3598,5.1204,4.8791,4.6376,4.4187,4.2199,4.0495,3.9100,3.7861,3.6747,3.5699,3.4730,3.3827,3.2929,3.2043,3.2170,3.0114,2.9083,2.8040,2.7097,2.6254,2.5473,2.4779,2.4148,2.3662,2.3324,2.3104,2.2892,,,,,,,,,
JPN,Japan,Eastern and South-Eastern Asia,Median,6.3226,6.2260,6.1336,6.0208,5.8741,5.6848,5.4606,5.2157,4.9682,4.7277,4.5025,4.3005,4.1269,3.9816,3.8564,3.7432,3.6380,3.5388,3.4450,3.3542,3.2631,3.2760,3.0682,2.9610,2.8557,2.7598,2.6741,2.5964,2.5252,2.4637,2.4138,2.3793,2.3633,2.3633,,,,,,,,,
JPN,Japan,Eastern and South-Eastern Asia,Upper,6.4395,6.3444,6.2516,6.1356,5.9915,5.7955,5.5642,5.3165,5.0610,4.8178,4.5883,4.3807,4.2058,4.0562,3.9294,3.8133,3.7036,3.6040,3.5076,3.4162,3.3241,3.3390,3.1277,3.0160,2.9093,2.8109,2.7234,2.6454,2.5727,2.5118,2.4608,2.4258,2.4158,2.4403,,,,,,,,,
KAZ,Kazakhstan,Central and Southern Asia,Lower,46.8226,46.4429,46.6317,47.2355,47.8406,47.8746,47.0812,45.5664,43.5705,41.2431,38.7792,36.3841,34.1907,32.1975,30.4384,28.8685,27.3672,25.7092,23.9559,21.9752,19.9261,17.9155,16.0026,14.2614,12.7519,11.6131,10.8050,10.3098,10.1049,9.9879,9.8967,9.7741,9.6048,9.3262,,,,,,,,,
KAZ,Kazakhstan,Central and Southern Asia,Median,51.5827,51.3434,51.6422,52.2898,52.7800,52.6116,51.5592,49.8671,47.6248,45.1029,42.4803,39.9258,37.5775,35.3785,33.2506,31.1611,29.0478,26.8916,24.6845,22.4885,20.3507,18.3002,16.3481,14.5532,13.0378,11.8662,11.0435,10.5478,10.3156,10.2161,10.1192,9.9898,9.8308,9.6476,,,,,,,,,
KAZ,Kazakhstan,Central and Southern Asia,Upper,56.8702,56.8067,57.3060,58.0106,58.3243,57.8917,56.6993,54.6977,52.1995,49.3974,46.5819,43.9046,41.3059,38.7793,36.2920,33.6344,30.9240,28.1901,25.4762,23.0130,20.7905,18.7032,16.7184,14.8601,13.3236,12.1259,11.2846,10.7738,10.5249,10.4455,10.3521,10.2158,10.0587,9.9820,,,,,,,,,
KEN,Kenya,Sub-Saharan Africa,Lower,95.1648,98.1710,100.8102,102.6634,103.3702,103.0587,101.9517,100.0274,97.2652,93.9610,89.9995,85.4939,80.8072,75.9389,71.0738,65.9705,61.7461,58.0929,53.5422,51.0282,49.3228,48.1735,47.2201,46.0399,44.8231,43.4862,42.0804,41.2802,40.2180,39.0171,38.1592,36.6749,35.2080,33.3330,,,,,,,,,
KEN,Kenya,Sub-Saharan Africa,Median,101.4500,104.6178,107.4113,109.3484,110.2391,110.0473,108.9285,106.9883,104.1695,100.5591,96.3356,91.6253,86.5997,81.5652,76.6165,71.5339,67.0854,63.1706,58.1772,55.3703,53.4623,52.1953,51.2180,49.9775,48.7821,47.4077,46.0242,45.2686,44.2629,43.2535,42.7786,41.9128,41.0916,39.9021,,,,,,,,,
KEN,Kenya,Sub-Saharan Africa,Upper,108.3938,111.6874,114.8377,116.8824,117.7649,117.3881,116.0182,114.1405,111.2229,107.5837,103.2175,98.1927,92.8212,87.4799,82.4232,77.2379,72.6567,68.4775,63.1073,60.0550,58.0294,56.7081,55.7544,54.5728,53.3976,52.0466,50.6343,49.9061,48.9718,48.1492,48.1591,48.0673,48.1008,47.7929,,,,,,,,,
KGZ,Kyrgyzstan,Central and Southern Asia,Lower,57.8237,57.7212,58.0627,58.3948,58.1771,57.2112,55.6310,53.4456,50.9506,48.1409,45.6192,43.4641,41.6586,40.1703,38.8447,37.7495,36.4982,34.7720,32.7839,30.7116,28.7000,26.8170,25.2313,24.0061,22.8008,21.6153,20.4302,19.3419,18.4762,17.7917,17.3436,17.0054,16.6458,16.1476,,,,,,,,,
KGZ,Kyrgyzstan,Central and Southern Asia,Median,65.1707,64.6949,64.7422,64.9401,64.7702,63.6295,61.6803,59.1545,56.3147,53.5151,50.7650,48.1393,45.6536,43.3282,41.1952,39.3296,37.5834,35.7289,33.7035,31.6097,29.5596,27.6694,26.0412,24.6867,23.4506,22.2357,21.0564,19.9906,19.0826,18.3594,17.8453,17.4829,17.2216,16.9819,,,,,,,,,
KGZ,Kyrgyzstan,Central and Southern Asia,Upper,73.3842,72.6794,72.7087,73.0221,72.9098,71.5323,69.2919,66.1847,62.7515,59.1958,55.6267,52.1291,48.9071,45.8894,43.2242,40.7741,38.7106,36.8687,34.7963,32.5974,30.3913,28.4077,26.7409,25.3672,24.1999,22.9418,21.6892,20.5808,19.6538,18.9279,18.3515,17.9930,17.8650,17.9700,,,,,,,,,
KHM,Cambodia,Eastern and South-Eastern Asia,Lower,107.4184,107.6776,107.7768,108.6906,109.7551,110.7365,111.0958,110.4478,108.2700,103.8463,97.1228,88.4192,78.8924,70.3937,63.3809,57.8887,53.1925,48.8297,44.6981,40.7284,36.9161,33.1306,29.3051,26.0888,23.3006,20.8483,18.7339,17.0652,15.6226,14.5090,13.4125,12.4877,11.6604,10.8949,,,,,,,,,
KHM,Cambodia,Eastern and South-Eastern Asia,Median,116.2571,116.1916,116.5262,117.3859,118.6469,119.7447,120.0985,119.3799,117.3154,113.0432,105.9467,96.4954,86.7296,78.0474,70.7915,64.7850,59.7516,55.3846,51.2563,47.3577,43.7472,40.5046,37.7170,35.3131,33.2943,31.6100,30.1554,28.8615,27.7132,26.6570,25.6294,24.7253,23.8292,22.8971,,,,,,,,,
KHM,Cambodia,Eastern and South-Eastern Asia,Upper,125.9121,125.7669,126.1767,126.8425,128.2138,129.4284,129.6639,129.1537,127.2853,123.0448,115.7008,105.0550,94.9328,86.1300,78.6001,72.3414,67.2237,62.9373,59.0689,55.2660,51.9905,49.5421,48.0101,47.6504,47.9324,48.2812,48.6289,49.0127,49.2072,49.1930,49.2495,49.3387,49.1250,49.2258,,,,,,,,,
KIR,Kiribati,Oceania,Lower,80.6322,77.7324,74.8960,72.3702,70.0874,68.0135,66.0644,64.2182,62.4189,60.5752,58.7983,57.1591,55.7424,54.6042,53.7369,53.0911,52.4451,51.7882,50.9072,50.0246,49.0579,48.1167,47.2858,46.6332,45.9713,45.3073,44.7662,44.0106,42.8473,41.5723,39.9262,38.0934,36.2876,34.4613,,,,,,,,,
KIR,Kiribati,Oceania,Median,91.2752,87.7435,84.3737,81.2931,78.6772,76.3535,74.2426,72.2316,70.2461,68.2738,66.3641,64.5769,63.0809,61.9806,61.2558,60.7264,60.2775,59.8535,59.2994,58.7328,58.1951,57.9162,57.8005,57.9674,58.4101,58.9219,59.5126,59.8568,59.8260,59.2998,58.5784,57.6006,56.4568,55.1416,,,,,,,,,
